order,central_frac,baseline_m,tilt_m,center_m,score,rstd,banding,edge_bias,x_slope,rough_B,rough_X
2,0.8,0.8,0.8,1.0,31.241927498705856,0.020295739001563475,29.007091639728657,0.610606559667463,0.38239054257063637,0.0001359928866494775,0.0009636684553697705
2,0.8,0.8,0.8,1.6,31.14371670426422,0.020361281623111103,28.913816733232057,0.6093786629315656,0.3811758759418845,0.0001359928866494775,0.0006200893549248576
2,0.8,0.8,1.2,0.6,25.730515377937742,0.020373469514012085,23.568777064361623,0.6107916559446293,0.3085231059046091,0.00012046773890266038,0.001435433339793235
2,0.8,0.8,1.2,1.0,25.729878388095678,0.02037978415865053,23.56209001731102,0.6128820835127343,0.30843709522951823,0.00012046773890266038,0.0009636684553697705
2,0.8,0.8,1.2,1.6,25.677166012807724,0.020443627695164227,23.488181728443088,0.6202805533594866,0.3074768294628591,0.00012046773890266038,0.0006200893549248576
2,0.8,1.2,0.4,0.6,35.79716534588421,0.020498566754840533,33.60167103889744,0.5793277073406332,0.43652620115905716,0.00018595683011091158,0.001435433339793235
2,0.8,1.2,0.4,1.0,35.87116000387966,0.02046065119705926,33.664412355850864,0.5828656731083844,0.43734508992093113,0.00018595683011091158,0.0009636684553697705
2,0.8,1.2,0.4,1.6,35.81740205067454,0.02050999059213617,33.582819457032656,0.5925125660366316,0.436293091084336,0.00018595683011091158,0.0006200893549248576
2,0.8,1.2,0.8,0.6,30.366432252910876,0.020468356880629535,28.231174926474875,0.5807101713423105,0.3721870276605051,0.0001359928866494775,0.001435433339793235
2,0.8,1.2,0.8,1.0,30.418265682636346,0.020454279886804157,28.251083455613127,0.5913151892413155,0.3724524810098628,0.0001359928866494775,0.0009636684553697705
2,0.8,1.2,0.8,1.6,30.41486803050758,0.020465506788346327,28.23506317388354,0.5956167646402846,0.37226223124236774,0.0001359928866494775,0.0006200893549248576
2,0.8,1.2,1.2,0.6,25.00020761605635,0.020466396153405144,22.93191134981979,0.5824104649449642,0.30013170492465624,0.00012046773890266038,0.001435433339793235
2,0.8,1.2,1.2,1.0,25.07087626412157,0.020461139141436237,22.937557351370614,0.604100587914091,0.3002307690089633,0.00012046773890266038,0.0009636684553697705
2,0.8,1.2,1.2,1.6,25.080863148323903,0.020477301379637675,22.918947525608626,0.6137328927974643,0.3000174758150952,0.00012046773890266038,0.0006200893549248576
2,0.9,0.4,0.4,0.6,38.42308911817913,0.019500654481437243,37.30952641061252,0.2238957897387873,0.4218930611310637,0.00016997578599749902,0.001435433339793235
2,0.9,0.4,0.4,1.0,38.32048532288352,0.019548387251011646,37.21917496497026,0.22018915682027304,0.4208544069290192,0.00016997578599749902,0.0009636684553697705
2,0.9,0.4,0.4,1.6,38.13778371719756,0.019619035746762607,37.085670424654374,0.20430227528356754,0.419350411403443,0.00016997578599749902,0.0006200893549248576
2,0.9,0.4,0.8,0.6,29.09891741215136,0.01954877397245398,28.100300605355,0.21516763298349953,0.33309468160224504,0.00013274089741889886,0.001435433339793235
2,0.9,0.4,0.8,1.0,29.01828265900621,0.01960217013091166,28.02436875849519,0.2139333245687887,0.33218283386790526,0.00013274089741889886,0.0009636684553697705
2,0.9,0.4,0.8,1.6,28.898768445532465,0.01966006506981759,27.94246070847126,0.20174221433685582,0.33119517990511727,0.00013274089741889886,0.0006200893549248576
2,0.9,0.4,1.2,0.6,22.20968596854239,0.019666463858743228,21.150560497438068,0.26640853929550345,0.2397672960633316,0.00011821097934515065,0.001435433339793235
2,0.9,0.4,1.2,1.0,22.171119150973468,0.019701594027244036,21.113141428529005,0.26620805836803707,0.23932738948269092,0.00011821097934515065,0.0009636684553697705
2,0.9,0.4,1.2,1.6,22.050664163156647,0.019759839481399085,21.050601345238697,0.24716073903812277,0.23859927122190308,0.00011821097934515065,0.0006200893549248576
2,0.9,0.8,0.4,0.6,38.51237631943888,0.019635026002254228,37.89442482337068,0.05765424645680558,0.42487210795778824,0.00016997578599749902,0.001435433339793235
2,0.9,0.8,0.4,1.0,38.44863742491596,0.0196607396641822,37.84524575242489,0.05303265216761569,0.42429288305163054,0.00016997578599749902,0.0009636684553697705
2,0.9,0.8,0.4,1.6,38.33904175559785,0.01972725322497226,37.71790312424855,0.059436767827530615,0.42286405509945857,0.00016997578599749902,0.0006200893549248576
2,0.9,0.8,0.8,0.6,29.943316467681935,0.019611736204955446,28.91953687264474,0.22192879487691144,0.3379110219303407,0.00013274089741889886,0.001435433339793235
2,0.9,0.8,0.8,1.0,29.934776297756898,0.01962807577889196,28.89628948065961,0.22696884868441344,0.3376232724593156,0.00013274089741889886,0.0009636684553697705
2,0.9,0.8,0.8,1.6,29.82429892755591,0.019689943273768707,28.80598499865225,0.22061615788926844,0.336549662886381,0.00013274089741889886,0.0006200893549248576
2,0.9,0.8,1.2,0.6,23.01748327498667,0.019670460003117708,22.069736182991765,0.22734677018229932,0.24557022814915347,0.00011821097934515065,0.001435433339793235
2,0.9,0.8,1.2,1.0,22.99177892451626,0.019672332601820233,22.067937187431664,0.21943763920626846,0.24553192303355809,0.00011821097934515065,0.0009636684553697705
2,0.9,0.8,1.2,1.6,22.86047749967259,0.019759132006753544,21.971269212911334,0.20826258162909178,0.24443991976694623,0.00011821097934515065,0.0006200893549248576
2,0.9,1.2,0.4,0.6,39.16001242716667,0.019812649925524655,38.55472945530596,0.05219803488859275,0.42839459453166845,0.00016997578599749902,0.001435433339793235
2,0.9,1.2,0.4,1.0,39.22491078022674,0.019775629535629818,38.62721671664149,0.04946752616521584,0.4291757622815612,0.00016997578599749902,0.0009636684553697705
2,0.9,1.2,0.4,1.6,39.10985635683289,0.019845462683282307,38.49166605667075,0.056816723257173844,0.42765764816505825,0.00016997578599749902,0.0006200893549248576
2,0.9,1.2,0.8,0.6,30.35138832991343,0.019797474303976235,29.74157117766354,0.08248610333139114,0.3420909156805768,0.00013274089741889886,0.001435433339793235
2,0.9,1.2,0.8,1.0,30.38764247211618,0.019749628911192703,29.81399850791,0.07022071892848251,0.3429032557037025,0.00013274089741889886,0.0009636684553697705
2,0.9,1.2,0.8,1.6,30.25281543484191,0.01982665322179593,29.69846697427926,0.06424394336366801,0.3415641281741494,0.00013274089741889886,0.0006200893549248576
2,0.9,1.2,1.2,0.6,23.461330741080307,0.019806489760660795,23.033656380870244,0.052057432558497325,0.2512294794781678,0.00011821097934515065,0.001435433339793235
2,0.9,1.2,1.2,1.0,23.458381957166182,0.019768963826557358,23.077952041367375,0.03621606636983829,0.2516881890323226,0.00011821097934515065,0.0009636684553697705
2,0.9,1.2,1.2,1.6,23.385687418616428,0.019839513796565542,22.996366002356673,0.03949369933731496,0.2507793143509644,0.00011821097934515065,0.0006200893549248576
3,0.7,0.4,0.4,0.6,39.375575657238336,0.021534031381309632,38.31110963179881,0.1961905814708987,0.4538680191261342,0.0002053350581887551,0.001435433339793235
3,0.7,0.4,0.4,1.0,39.31805037712349,0.021555459146058147,38.27362773717942,0.1897015579602958,0.45341180586306185,0.0002053350581887551,0.0009636684553697705
3,0.7,0.4,0.4,1.6,39.15530248047761,0.021617928319321515,38.16288981750435,0.1728154087018661,0.45210088122441333,0.0002053350581887551,0.0006200893549248576
3,0.7,0.4,0.8,0.6,32.83845437224136,0.021538798895693913,31.968024003653472,0.1528361640887228,0.38990902712443914,0.0001447343321689526,0.001435433339793235
3,0.7,0.4,0.8,1.0,32.8078194000907,0.02153129775634022,31.979455190545284,0.13882332330960134,0.39003042102400937,0.0001447343321689526,0.0009636684553697705
3,0.7,0.4,0.8,1.6,32.67171341888549,0.021595788264035628,31.88429702053096,0.12557581953728064,0.38886370437253437,0.0001447343321689526,0.0006200893549248576
3,0.7,0.4,1.2,0.6,26.837685497899407,0.021669455393683035,25.925623003110577,0.19261201894761232,0.312088787970504,0.00012521526622929786,0.001435433339793235
3,0.7,0.4,1.2,1.0,26.79508476194602,0.021690204692235458,25.90075843411121,0.18683925327308232,0.31179169820684355,0.00012521526622929786,0.0009636684553697705
3,0.7,0.4,1.2,1.6,26.680620729413803,0.02173002937284388,25.85328172814256,0.16472593746034173,0.31120756813102796,0.00012521526622929786,0.0006200893549248576
3,0.7,0.8,0.4,0.6,39.94056509197767,0.021667254490200523,39.01777087507796,0.14807610612629146,0.4564064135112379,0.0002053350581887551,0.001435433339793235
3,0.7,0.8,0.4,1.0,39.92028064411651,0.021671018608169362,39.01136812304526,0.14352442696516143,0.45631752051353036,0.0002053350581887551,0.0009636684553697705
3,0.7,0.8,0.4,1.6,39.84327848757947,0.021713582421966797,38.935275549183686,0.14354135494842318,0.45541766380461707,0.0002053350581887551,0.0006200893549248576
3,0.7,0.8,0.8,0.6,33.19304616270613,0.021607094647692685,32.662268149978246,0.038232042174556814,0.39400074125493867,0.0001447343321689526,0.001435433339793235
3,0.7,0.8,0.8,1.0,33.14192399972502,0.021624941137984587,32.63599495112765,0.030099212613941616,0.3936739487813091,0.0001447343321689526,0.0009636684553697705
3,0.7,0.8,0.8,1.6,33.155780518507115,0.02161995898911727,32.64393640788275,0.03207923906651385,0.3937569873295819,0.0001447343321689526,0.0006200893549248576
3,0.7,0.8,1.2,0.6,27.404935996586026,0.021681753441264846,26.674890883355776,0.1302341095163928,0.31719283665800124,0.00012521526622929786,0.001435433339793235
3,0.7,0.8,1.2,1.0,27.38244411869801,0.0216872366560588,26.66855002870341,0.12492347887456799,0.31710975159835564,0.00012521526622929786,0.0009636684553697705
3,0.7,0.8,1.2,1.6,27.335858110086495,0.021722068721936147,26.6257965303291,0.12384000893638188,0.3165958928399646,0.00012521526622929786,0.0006200893549248576
3,0.7,1.2,0.4,0.6,40.1880639558854,0.02196573554434157,39.49153468172154,0.0724594646043866,0.4566929142869714,0.0002053350581887551,0.001435433339793235
3,0.7,1.2,0.4,1.0,40.286612855474075,0.021934989178322692,39.547254993360596,0.08658434257049195,0.45731914416961855,0.0002053350581887551,0.0009636684553697705
3,0.7,1.2,0.4,1.6,40.31299797308823,0.021941957200998004,39.53470087585352,0.09965027436816498,0.4571566896052866,0.0002053350581887551,0.0006200893549248576
3,0.7,1.2,0.8,0.6,33.90302509891746,0.021847200583767396,33.24585013438074,0.07953183992198956,0.3962581938854061,0.0001447343321689526,0.001435433339793235
3,0.7,1.2,0.8,1.0,34.00661293541727,0.021796558355856636,33.32398698467538,0.08777910622002812,0.39715955288968846,0.0001447343321689526,0.0009636684553697705
3,0.7,1.2,0.8,1.6,34.029066827959745,0.021803912396037482,33.31288424695634,0.09904786286235256,0.39700563291419283,0.0001447343321689526,0.0006200893549248576
3,0.7,1.2,1.2,0.6,27.97859302249929,0.021811081176659152,27.43461986872097,0.06660244599591182,0.32188654003212114,0.00012521526622929786,0.001435433339793235
3,0.7,1.2,1.2,1.0,28.092985946159395,0.021769269896752336,27.487573257439227,0.08694195685392207,0.3224908831451662,0.00012521526622929786,0.0009636684553697705
3,0.7,1.2,1.2,1.6,28.09902480364342,0.0217734328458106,27.483020364126585,0.09052221097363441,0.3224407823637691,0.00012521526622929786,0.0006200893549248576
3,0.8,0.4,0.4,0.6,37.483688691204655,0.020185973099314764,35.15839697183347,0.6162116110542696,0.4559844960580922,0.00018595683011091158,0.001435433339793235
3,0.8,0.4,0.4,1.0,37.383556662519624,0.020222614446558748,35.09475987967509,0.6043567952027028,0.4551588952042219,0.00018595683011091158,0.0009636684553697705
3,0.8,0.4,0.4,1.6,37.30080445766602,0.020283716177953312,34.989497804557374,0.612328270182787,0.4537963125268242,0.00018595683011091158,0.0006200893549248576
3,0.8,0.4,0.8,0.6,31.835730248598356,0.020210749436515272,29.62027471820755,0.6017103952400742,0.3896421673661349,0.0001359928866494775,0.001435433339793235
3,0.8,0.4,0.8,1.0,31.836993193113432,0.020240024302305048,29.577394387215076,0.6166501416358554,0.3890784582858795,0.0001359928866494775,0.0009636684553697705
3,0.8,0.4,0.8,1.6,31.66117275982481,0.020337594323039897,29.435693837507774,0.6058984172676184,0.38721925151866954,0.0001359928866494775,0.0006200893549248576
3,0.8,0.4,1.2,0.6,26.40428692044292,0.020270822016311273,24.206844986477073,0.6203408286628049,0.31568185563751533,0.00012046773890266038,0.001435433339793235
3,0.8,0.4,1.2,1.0,26.33904024815116,0.02030710887879871,24.16427751384246,0.6129983694224579,0.31513527630424154,0.00012046773890266038,0.0009636684553697705
3,0.8,0.4,1.2,1.6,26.24793924231931,0.020393585555266693,24.06138930530194,0.6173803265854049,0.3137932045777384,0.00012046773890266038,0.0006200893549248576
3,0.8,0.8,0.4,0.6,36.694163790358004,0.020331122825771392,34.4382893102936,0.595980496221682,0.44711545152261145,0.00018595683011091158,0.001435433339793235
3,0.8,0.8,0.4,1.0,36.67632453291782,0.02031990126901649,34.45772366908488,0.5835230517544507,0.44736691971492415,0.00018595683011091158,0.0009636684553697705
3,0.8,0.8,0.4,1.6,36.559740976934386,0.020410326035948608,34.30449740149208,0.5964021346477811,0.4453850316074994,0.00018595683011091158,0.0006200893549248576
3,0.8,0.8,0.8,0.6,31.237567026842907,0.020297350173548338,29.004657010709877,0.6099281080239415,0.3823569140197246,0.0001359928866494775,0.001435433339793235
3,0.8,0.8,0.8,1.0,31.241927498705856,0.020295739001563475,29.007091639728657,0.610606559667463,0.38239054257063637,0.0001359928866494775,0.0009636684553697705
3,0.8,0.8,0.8,1.6,31.14371670426422,0.020361281623111103,28.913816733232057,0.6093786629315656,0.3811758759418845,0.0001359928866494775,0.0006200893549248576
3,0.8,0.8,1.2,0.6,25.730515377937742,0.020373469514012085,23.568777064361623,0.6107916559446293,0.3085231059046091,0.00012046773890266038,0.001435433339793235
3,0.8,0.8,1.2,1.0,25.729878388095678,0.02037978415865053,23.56209001731102,0.6128820835127343,0.30843709522951823,0.00012046773890266038,0.0009636684553697705
3,0.8,0.8,1.2,1.6,25.677166012807724,0.020443627695164227,23.488181728443088,0.6202805533594866,0.3074768294628591,0.00012046773890266038,0.0006200893549248576
3,0.8,1.2,0.4,0.6,35.79716534588421,0.020498566754840533,33.60167103889744,0.5793277073406332,0.43652620115905716,0.00018595683011091158,0.001435433339793235
3,0.8,1.2,0.4,1.0,35.87116000387966,0.02046065119705926,33.664412355850864,0.5828656731083844,0.43734508992093113,0.00018595683011091158,0.0009636684553697705
3,0.8,1.2,0.4,1.6,35.81740205067454,0.02050999059213617,33.582819457032656,0.5925125660366316,0.436293091084336,0.00018595683011091158,0.0006200893549248576
3,0.8,1.2,0.8,0.6,30.366432252910876,0.020468356880629535,28.231174926474875,0.5807101713423105,0.3721870276605051,0.0001359928866494775,0.001435433339793235
3,0.8,1.2,0.8,1.0,30.418265682636346,0.020454279886804157,28.251083455613127,0.5913151892413155,0.3724524810098628,0.0001359928866494775,0.0009636684553697705
3,0.8,1.2,0.8,1.6,30.41486803050758,0.020465506788346327,28.23506317388354,0.5956167646402846,0.37226223124236774,0.0001359928866494775,0.0006200893549248576
3,0.8,1.2,1.2,0.6,25.00020761605635,0.020466396153405144,22.93191134981979,0.5824104649449642,0.30013170492465624,0.00012046773890266038,0.001435433339793235
3,0.8,1.2,1.2,1.0,25.07087626412157,0.020461139141436237,22.937557351370614,0.604100587914091,0.3002307690089633,0.00012046773890266038,0.0009636684553697705
3,0.8,1.2,1.2,1.6,25.080863148323903,0.020477301379637675,22.918947525608626,0.6137328927974643,0.3000174758150952,0.00012046773890266038,0.0006200893549248576
3,0.9,0.4,0.4,0.6,38.42308911817913,0.019500654481437243,37.30952641061252,0.2238957897387873,0.4218930611310637,0.00016997578599749902,0.001435433339793235
3,0.9,0.4,0.4,1.0,38.32048532288352,0.019548387251011646,37.21917496497026,0.22018915682027304,0.4208544069290192,0.00016997578599749902,0.0009636684553697705
3,0.9,0.4,0.4,1.6,38.13778371719756,0.019619035746762607,37.085670424654374,0.20430227528356754,0.419350411403443,0.00016997578599749902,0.0006200893549248576
3,0.9,0.4,0.8,0.6,29.09891741215136,0.01954877397245398,28.100300605355,0.21516763298349953,0.33309468160224504,0.00013274089741889886,0.001435433339793235
3,0.9,0.4,0.8,1.0,29.01828265900621,0.01960217013091166,28.02436875849519,0.2139333245687887,0.33218283386790526,0.00013274089741889886,0.0009636684553697705
3,0.9,0.4,0.8,1.6,28.898768445532465,0.01966006506981759,27.94246070847126,0.20174221433685582,0.33119517990511727,0.00013274089741889886,0.0006200893549248576
3,0.9,0.4,1.2,0.6,22.20968596854239,0.019666463858743228,21.150560497438068,0.26640853929550345,0.2397672960633316,0.00011821097934515065,0.001435433339793235
3,0.9,0.4,1.2,1.0,22.171119150973468,0.019701594027244036,21.113141428529005,0.26620805836803707,0.23932738948269092,0.00011821097934515065,0.0009636684553697705
3,0.9,0.4,1.2,1.6,22.050664163156647,0.019759839481399085,21.050601345238697,0.24716073903812277,0.23859927122190308,0.00011821097934515065,0.0006200893549248576
3,0.9,0.8,0.4,0.6,38.51237631943888,0.019635026002254228,37.89442482337068,0.05765424645680558,0.42487210795778824,0.00016997578599749902,0.001435433339793235
3,0.9,0.8,0.4,1.0,38.44863742491596,0.0196607396641822,37.84524575242489,0.05303265216761569,0.42429288305163054,0.00016997578599749902,0.0009636684553697705
3,0.9,0.8,0.4,1.6,38.33904175559785,0.01972725322497226,37.71790312424855,0.059436767827530615,0.42286405509945857,0.00016997578599749902,0.0006200893549248576
3,0.9,0.8,0.8,0.6,29.943316467681935,0.019611736204955446,28.91953687264474,0.22192879487691144,0.3379110219303407,0.00013274089741889886,0.001435433339793235
3,0.9,0.8,0.8,1.0,29.934776297756898,0.01962807577889196,28.89628948065961,0.22696884868441344,0.3376232724593156,0.00013274089741889886,0.0009636684553697705
3,0.9,0.8,0.8,1.6,29.82429892755591,0.019689943273768707,28.80598499865225,0.22061615788926844,0.336549662886381,0.00013274089741889886,0.0006200893549248576
3,0.9,0.8,1.2,0.6,23.01748327498667,0.019670460003117708,22.069736182991765,0.22734677018229932,0.24557022814915347,0.00011821097934515065,0.001435433339793235
3,0.9,0.8,1.2,1.0,22.99177892451626,0.019672332601820233,22.067937187431664,0.21943763920626846,0.24553192303355809,0.00011821097934515065,0.0009636684553697705
3,0.9,0.8,1.2,1.6,22.86047749967259,0.019759132006753544,21.971269212911334,0.20826258162909178,0.24443991976694623,0.00011821097934515065,0.0006200893549248576
3,0.9,1.2,0.4,0.6,39.16001242716667,0.019812649925524655,38.55472945530596,0.05219803488859275,0.42839459453166845,0.00016997578599749902,0.001435433339793235
3,0.9,1.2,0.4,1.0,39.22491078022674,0.019775629535629818,38.62721671664149,0.04946752616521584,0.4291757622815612,0.00016997578599749902,0.0009636684553697705
3,0.9,1.2,0.4,1.6,39.10985635683289,0.019845462683282307,38.49166605667075,0.056816723257173844,0.42765764816505825,0.00016997578599749902,0.0006200893549248576
3,0.9,1.2,0.8,0.6,30.35138832991343,0.019797474303976235,29.74157117766354,0.08248610333139114,0.3420909156805768,0.00013274089741889886,0.001435433339793235
3,0.9,1.2,0.8,1.0,30.38764247211618,0.019749628911192703,29.81399850791,0.07022071892848251,0.3429032557037025,0.00013274089741889886,0.0009636684553697705
3,0.9,1.2,0.8,1.6,30.25281543484191,0.01982665322179593,29.69846697427926,0.06424394336366801,0.3415641281741494,0.00013274089741889886,0.0006200893549248576
3,0.9,1.2,1.2,0.6,23.461330741080307,0.019806489760660795,23.033656380870244,0.052057432558497325,0.2512294794781678,0.00011821097934515065,0.001435433339793235
3,0.9,1.2,1.2,1.0,23.458381957166182,0.019768963826557358,23.077952041367375,0.03621606636983829,0.2516881890323226,0.00011821097934515065,0.0009636684553697705
3,0.9,1.2,1.2,1.6,23.385687418616428,0.019839513796565542,22.996366002356673,0.03949369933731496,0.2507793143509644,0.00011821097934515065,0.0006200893549248576
2,0.8,0.27999999999999997,0.84,1.1199999999999999,31.40180404360898,0.020252094050231477,29.130715002858903,0.6226233870477822,0.3826715641652108,0.00013499167255899558,0.0008490796317346394
2,0.8,0.27999999999999997,0.84,1.36,31.32092224166274,0.020298513563204154,29.06390950266575,0.6182170707754313,0.38180768346349225,0.00013499167255899558,0.0007161071407608688
2,0.8,0.27999999999999997,0.84,1.6,31.273405306418564,0.020326735412229152,29.02341698634914,0.6160523997426116,0.3812778611211118,0.00013499167255899558,0.0006200893549248576
2,0.8,0.27999999999999997,0.84,1.92,31.230753683456445,0.020361543176179636,28.977471082959216,0.6173463348197527,0.3806853377095152,0.00013499167255899558,0.0005207255017012358
2,0.8,0.27999999999999997,0.84,2.4000000000000004,31.33865118566965,0.020396842027498207,29.096762543201162,0.6130064398683519,0.3822910385938945,0.00013499167255899558,0.0004698158008977771
2,0.8,0.27999999999999997,1.02,1.1199999999999999,29.101705657418282,0.020316431552898948,26.875800991749102,0.6176831499069968,0.3522450884288231,0.00012990692315544353,0.0008490796317346394
2,0.8,0.27999999999999997,1.02,1.36,29.02360468652084,0.020373744372141386,26.799993869505744,0.6172436696378343,0.351252259510277,0.00012990692315544353,0.0007161071407608688
2,0.8,0.27999999999999997,1.02,1.6,29.016701592214794,0.020388439894675935,26.780846499720717,0.6214146647911267,0.3509976593425947,0.00012990692315544353,0.0006200893549248576
2,0.8,0.27999999999999997,1.02,1.92,28.962787028674647,0.02043246989094675,26.726813854799186,0.6216834480623622,0.35029517006997235,0.00012990692315544353,0.0005207255017012358
